timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/16 14:20:05.157, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.158, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.158, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.168, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.168, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.168, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.168, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.178, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.178, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.178, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.178, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.188, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.188, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.188, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.188, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.198, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.198, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.199, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.199, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.209, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.209, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.209, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.209, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.219, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.219, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.219, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.219, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.229, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.229, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.229, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.229, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.239, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.239, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.239, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.240, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.250, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.250, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.250, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.250, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.260, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.260, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.260, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.260, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.270, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.270, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.270, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.270, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.280, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.280, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.280, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.281, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.291, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.291, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.291, 2, 40960, 575, 40381, 3
2022/11/16 14:20:05.291, 3, 40960, 575, 40381, 3
2022/11/16 14:20:05.301, 0, 40960, 575, 16899, 23485
2022/11/16 14:20:05.301, 1, 40960, 575, 9413, 30971
2022/11/16 14:20:05.301, 2, 40960, 575, 40381, 3
