timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:14:42.311, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.321, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.321, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.321, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.321, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.331, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.331, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.331, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.331, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.341, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.341, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.341, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.341, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.351, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.352, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.352, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.352, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.362, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.362, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.362, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.362, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.372, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.372, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.372, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.372, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.382, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.382, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.382, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.382, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.392, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.392, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.392, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.392, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.402, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.402, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.402, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.402, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.413, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.413, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.413, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.413, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.423, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.423, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.423, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.423, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.433, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.433, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.433, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.433, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.443, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.443, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.443, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.443, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.453, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.453, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.453, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.453, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.463, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.463, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.463, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.464, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.474, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.474, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.474, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.474, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.484, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.484, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.484, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.484, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.494, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.494, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.494, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.494, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.504, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.504, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.504, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.504, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.515, 0, 40960, 575, 12405, 27979
