timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:25:11.899, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.909, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.909, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.909, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.909, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.919, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.919, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.919, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.919, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.930, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.930, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.930, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.930, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.940, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.940, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.940, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.940, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.950, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.950, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.950, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.950, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.960, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.960, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.960, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.960, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.970, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.971, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.971, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.971, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.981, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.981, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.981, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.981, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:11.991, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:11.991, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:11.991, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:11.991, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.001, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.001, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.001, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.001, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.011, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.012, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.012, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.012, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.022, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.022, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.022, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.022, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.032, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.032, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.032, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.032, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.042, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.042, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.042, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.042, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.052, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.053, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.053, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.053, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.063, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.063, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.063, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.063, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.073, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.073, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.073, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.073, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.083, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.083, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.083, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.083, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.093, 0, 40960, 575, 12405, 27979
