timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/16 00:37:58.992, 0, 40960, 575, 40381, 3
2022/11/16 00:37:58.992, 1, 40960, 575, 40381, 3
2022/11/16 00:37:58.992, 2, 40960, 575, 40381, 3
2022/11/16 00:37:58.992, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.002, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.002, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.002, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.002, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.013, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.013, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.013, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.013, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.023, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.023, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.023, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.023, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.033, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.033, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.033, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.033, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.043, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.043, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.043, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.043, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.053, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.053, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.053, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.053, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.063, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.063, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.063, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.064, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.074, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.074, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.074, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.074, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.084, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.084, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.084, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.084, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.094, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.094, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.094, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.094, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.104, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.104, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.104, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.104, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.115, 0, 40960, 575, 40381, 3
2022/11/16 00:37:59.115, 1, 40960, 575, 40381, 3
2022/11/16 00:37:59.115, 2, 40960, 575, 40381, 3
2022/11/16 00:37:59.115, 3, 40960, 575, 40381, 3
2022/11/16 00:37:59.125, 0, 40960, 575, 40381, 3
